% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=405296, Fri Dec 13 11:20:46 2019, <python>{}</python>
1 8 1.1096490214602563 0 0 1.127672361404567 1.1325050542587043 1.1717233521263999 1.142989466938517
2 16 1.4753089833267188 0 0 1.4382858087918737 1.5212363338201365 1.4585612295390973 1.6824758587851103
3 24 1.7647730022859425 0 0 1.7244590520726921 1.7609740527411448 1.8121603192947595 2.0438772111835624
